id_transaccion,id_cliente,monto,fecha,id_tienda,_id,nombre,genero,edad,localizacion,ingresos,gastos_mensuales,puntos_lealtad,preferencias_producto,segmento_cliente,ratio_gasto_ingreso,monto_por_edad,nivel_lealtad,ingreso_anual_estimado,ahorro_estimado,indice_consumo,score_financiero,comportamiento_1,comportamiento_2,comportamiento_3,comportamiento_4,comportamiento_5,comportamiento_6,comportamiento_7,comportamiento_8,comportamiento_9,comportamiento_10,PCA_1,PCA_2,PCA_3
180,960,2185.85,2023-08-15,25,{'$oid': '69fd6ef6476e52befdc83cf3'},Guillermina Miriam Sánchez Saldivar,No binario,81,"{'ciudad': 'Tapachul', 'estado': 'Chiaps '}",35891.87,6845.27,452405,"['Hogar y Cocina', 'Deportes']",Estándar,0.1907139217343166,26.65670731707317,452.405,430702.44000000006,29046.600000000002,9031.12,108426.935,28,19,24,8,92,18,59,19,24,22,-0.6872607734976712,0.310973139813203,-0.028639887379908358
181,689,5891.15,2021-04-21,69,{'$oid': '69fd6ef6476e52befdc83be4'},Leonardo Mateo Sánchez Pedroza,Prefiere no decir,43,"{'ciudad': 'Querétaro', 'estado': 'Queretrao'}",339128.69,246446.16,748997,"['hogar y cocina', 'ROPA Y CALZADO']",Estándar,0.7267018113335934,133.8897727272727,748.997,4069544.2800000003,92682.53,252337.31,319363.745,28,44,59,83,90,90,87,10,66,4,1.2151458687979233,0.3527991222220557,0.44856761447149535
182,1057,446.03,2022-05-30,18,{'$oid': '69fd6ef6476e52befdc83d54'},Salvador Andrés Chávez Anguiano,Femenino,30,"{'ciudad': 'Saltiyo', 'estado': 'Coahuila'}",136289.36,50144.63,726638,['Deportes'],Estándar,0.36792499484189495,14.388064516129031,726.638,1635472.3199999998,86144.72999999998,50590.659999999996,213472.28,44,7,39,9,74,17,28,44,63,36,0.014009265960506223,0.7360442042527853,0.12785535695778705
183,960,8666.73,2023-07-26,25,{'$oid': '69fd6ef6476e52befdc83cf3'},Guillermina Miriam Sánchez Saldivar,No binario,81,"{'ciudad': 'Tapachul', 'estado': 'Chiaps '}",35891.87,6845.27,452405,"['Hogar y Cocina', 'Deportes']",Estándar,0.1907139217343166,105.69182926829268,452.405,430702.44000000006,29046.600000000002,15512.0,108426.935,84,44,26,28,56,75,76,98,65,97,-0.6787943956347738,0.2839210783008808,-0.04251060300380888
184,700,9327.24,2022-04-28,71,{'$oid': '69fd6ef6476e52befdc83bef'},Eugenio Amanda Cepeda,Masculino,60,"{'ciudad': 'Cuernavaca', 'estado': 'Morels'}",290075.45,158233.12,506219,['HOGAR Y COCINA'],Estándar,0.5454876464463074,152.9055737704918,506.219,3480905.4000000004,131842.33000000002,167560.36,246281.52500000002,30,68,43,78,47,52,27,49,66,70,0.698984088921651,0.062234429659265345,0.02853282849170552
185,4,1246.18,2022-03-13,54,{'$oid': '69fd6ef6476e52befdc83937'},Marisol Preciado,Femenino,29,"{'ciudad': 'Cancún', 'estado': 'Quintan Roo'}",113148.8,48466.55,46019,"['ROPA Y CALZADO', 'electrónica']",Premium Joven,0.42833968774138353,41.53933333333334,46.019,1357785.6,64682.25,49712.73,65778.2,62,34,36,91,3,45,87,89,13,67,-0.5040859783286622,-0.5250568328580112,-0.22665290863342236
186,362,3407.03,2022-06-06,74,{'$oid': '69fd6ef6476e52befdc83a9d'},Alejandro Mercado Hinojosa,Femenino,50,"{'ciudad': 'Puebla', 'estado': 'Puebla'}",194261.76,128662.64,230780,"['ELECTRÓNICA', 'ROPA Y CALZADO', 'HOGAR Y COCINA', 'deportes']",Estándar,0.6623124267358294,66.80450980392158,230.78,2331141.12,65599.12000000001,132069.67,143286.88,75,66,39,18,2,56,1,37,27,35,0.08432258474924903,-0.4101693410634759,0.12912269275080168
187,5,5293.62,2023-04-23,28,{'$oid': '69fd6ef6476e52befdc83938'},Francisco Lebrón,Prefiere no decir,51,"{'ciudad': 'Tapachul', 'estado': 'Chiaps'}",104963.33,43225.78,500090,['ROPA Y CALZADO'],Estándar,0.4118139943350279,101.80038461538462,500.09,1259559.96,61737.55,48519.4,152499.665,92,69,61,42,54,93,2,58,81,33,-0.2730624125685278,0.27607673891722323,0.08257469475602153
188,861,1636.1,2020-07-16,28,{'$oid': '69fd6ef6476e52befdc83c90'},Clemente Alvarez,No binario,32,"{'ciudad': 'Cuernavaca', 'estado': 'Moreloz'}",4894.62,1554.96,728896,['HOGAR Y COCINA'],Estándar,0.3176226913036551,49.57878787878788,728.896,58735.44,3339.66,3191.06,148226.51,89,55,16,41,37,54,95,92,17,7,-0.6155446147124406,0.8055130527507102,0.2748047711942478
189,261,5012.86,2023-05-14,30,{'$oid': '69fd6ef6476e52befdc83a38'},Mauricio Alcaraz Reyes,No binario,81,"{'ciudad': 'Saltillo', 'estado': 'Coahuila'}",208425.86,95801.66,275867,"['ropa y calzado', 'ROPA Y CALZADO']",Estándar,0.4596416220059162,61.13243902439024,275.867,2501110.32,112624.19999999998,100814.52,159386.33,62,10,59,70,56,9,66,15,69,99,0.09916943634221487,-0.23369255339904518,-0.12854371562800893
190,368,6912.03,2022-06-08,76,{'$oid': '69fd6ef6476e52befdc83aa3'},Serafín Rebeca Córdova,Femenino,56,"{'ciudad': 'Celaya', 'estado': 'Guanajuato'}",233860.73,118178.43,502894,"['HOGAR Y COCINA', 'DEPORTES', 'Deportes']",Estándar,0.5053346265761396,121.2636842105263,502.894,2806328.7600000002,115682.30000000002,125090.45999999999,217509.165,97,96,96,33,31,17,49,20,88,55,0.4034096049502458,0.14407640320561638,0.05659669465631151
191,819,4791.81,2022-08-10,72,{'$oid': '69fd6ef6476e52befdc83c66'},Reina Marco Antonio Casas,Prefiere no decir,43,"{'ciudad': 'Durango', 'estado': 'Durango'}",304388.31,152915.13,84426,"['Belleza', 'HOGAR Y COCINA', 'Ropa y Calzado', 'Hogar y Cocina']",Estándar,0.5023669523742473,108.90477272727274,84.426,3652659.7199999997,151473.18,157706.94,169079.355,1,42,6,89,97,27,89,55,57,47,0.49015805300373594,-0.6256318620181746,-0.34826453230488336
192,593,6818.68,2020-04-10,49,{'$oid': '69fd6ef6476e52befdc83b84'},Adela Sotelo,Prefiere no decir,85,"{'ciudad': 'Tapachula', 'estado': 'Chiapas'}",65962.14,27312.43,638264,"['ropa y calzado', 'BELLEZA', 'ELECTRÓNICA', 'electrónica', 'ROPA Y CALZADO']",Estándar,0.4140559409391366,79.28697674418605,638.264,791545.6799999999,38649.71,34131.11,160633.87,27,41,98,77,96,37,19,13,72,62,-0.3831536415820733,0.5246199087575512,0.2182077785699192
193,1140,4744.29,2022-01-19,8,{'$oid': '69fd6ef6476e52befdc83da7'},Adriana Octavio Escamilla Valenzuela,Femenino,34,"{'ciudad': 'Celay', 'estado': 'Guanajuato'}",274369.07,25455.95,9286,"['Electrónica', 'Deportes', 'HOGAR Y COCINA', 'Belleza']",Estándar,0.09277961696040679,135.55114285714285,9.286,3292428.84,248913.12,30200.24,139041.73500000002,62,77,56,54,12,22,28,20,73,67,0.08946094352475886,-0.45434790304876443,-0.9351083520150814
194,122,6165.97,2023-08-26,5,{'$oid': '69fd6ef6476e52befdc839ad'},Raquel Gloria Osorio,Prefiere no decir,41,"{'ciudad': 'Hermosiyo', 'estado': 'Sonora'}",86152.14,21610.61,284022,"['deportes', 'ROPA Y CALZADO']",Estándar,0.2508394934879913,146.80880952380954,284.022,1033825.6799999999,64541.53,27776.58,99880.47,77,69,8,87,58,72,70,43,18,64,-0.5209672446180189,-0.012145747970571996,-0.18846651021759026
195,496,7228.28,2020-01-03,66,{'$oid': '69fd6ef6476e52befdc83b23'},Beatriz Zepeda,No binario,80,"{'ciudad': 'Tepic', 'estado': 'Nayarit'}",269121.98,116526.31,237800,"['ROPA Y CALZADO', 'Hogar y Cocina', 'belleza', 'hogar y cocina']",Estándar,0.4329853585895935,89.23802469135802,237.8,3229463.76,152595.66999999998,123754.59,182120.99,3,10,94,36,67,67,39,95,16,43,0.35118293460113725,-0.32656418449273794,-0.3107365131517818
196,451,1320.33,2021-08-03,6,{'$oid': '69fd6ef6476e52befdc83af6'},Nicolás Maximiliano Rincón,Masculino,68,"{'ciudad': 'Morel', 'estado': 'Michoacán'}",305420.84,262013.67,181310,"['Ropa y Calzado', 'BELLEZA']",Estándar,0.8578747020841732,19.135217391304348,181.31,3665050.08,43407.17000000001,263334.0,188972.42,70,10,27,97,26,38,19,82,51,18,0.7206495553588252,-0.7890258849150041,0.30685977439020046
197,600,2757.39,2020-03-19,12,{'$oid': '69fd6ef6476e52befdc83b8b'},Óliver Eva Romero Segovia,Prefiere no decir,72,"{'ciudad': 'Celaya', 'estado': 'Guanajuato'}",148937.96,109547.98,228825,['Electrónica'],Estándar,0.7355226597526934,37.772465753424655,228.825,1787255.52,39389.979999999996,112305.37,120233.98,72,91,71,85,78,99,64,41,96,3,-0.14090350282503494,-0.4241023680130327,0.20143996416930238
198,734,821.73,2020-09-20,4,{'$oid': '69fd6ef6476e52befdc83c11'},Virginia Chapa,Masculino,37,"{'ciudad': 'Campeche', 'estado': 'Campeche'}",183974.82,126679.27,67673,"['belleza', 'HOGAR Y COCINA', 'ROPA Y CALZADO']",Estándar,0.6885647798716157,21.62447368421053,67.673,2207697.84,57295.55,127501.0,105522.01000000001,27,60,27,98,12,96,58,48,40,59,-0.0623040541311739,-0.696782207562402,0.02460753120450332
199,890,3580.25,2023-03-23,7,{'$oid': '69fd6ef6476e52befdc83cad'},Julio César Cortez,No binario,29,"{'ciudad': 'Zacatecs', 'estado': 'Zacatecas'}",297120.02,56159.46,151657,"['HOGAR Y COCINA', 'BELLEZA', 'Belleza']",Premium Joven,0.18901207326226868,119.34166666666667,151.657,3565440.24,240960.56000000003,59739.71,178891.41,9,51,89,56,90,72,17,56,39,62,0.3247991671436885,-0.2529999605472115,-0.7890275653855581
200,551,3346.75,2021-08-03,45,{'$oid': '69fd6ef6476e52befdc83b5a'},Amelia Valle,Masculino,30,"{'ciudad': 'Hermosillo', 'estado': 'Sonora'}",328861.18,149651.89,457043,"['ROPA Y CALZADO', 'Hogar y Cocina']",Estándar,0.45505959365713633,107.95967741935483,457.043,3946334.16,179209.28999999998,152998.64,255839.19,62,21,46,17,16,44,70,92,56,39,0.8162456106758282,0.06380375221415341,-0.19364346822221667
201,215,6012.91,2021-12-30,34,{'$oid': '69fd6ef6476e52befdc83a0a'},Marcela Griego Rivas,Femenino,84,"{'ciudad': 'Puerto Vallarta', 'estado': 'Jalizco'}",28540.62,26303.91,346844,"['ELECTRÓNICA', 'Deportes', 'HOGAR Y COCINA', 'Hogar y Cocina', 'Ropa y Calzado']",Estándar,0.9215983535622716,70.74011764705882,346.844,342487.44,2236.709999999999,32316.82,83639.11,37,8,41,10,53,91,79,68,54,91,-0.6711103292097449,-0.1336929207932083,0.4816659696245021
202,672,3226.01,2022-10-21,35,{'$oid': '69fd6ef6476e52befdc83bd3'},Lourdes Pacheco Pineda,No binario,57,"{'ciudad': 'Culiacán', 'estado': 'Sinaloa'}",335639.71,231777.09,417661,"['belleza', 'electrónica']",Estándar,0.6905511849262862,55.62086206896552,417.661,4027676.5200000005,103862.62000000002,235003.1,251352.05500000002,97,65,79,87,72,96,86,88,44,64,0.946278723775434,-0.2445017470548247,0.15618308853714563
203,1009,3966.52,2020-11-29,52,{'$oid': '69fd6ef6476e52befdc83d24'},Pascual Alemán Téllez,No binario,25,"{'ciudad': 'Oaxaca', 'estado': 'Oaxaka'}",136329.11,126738.35,705449,"['deportes', 'BELLEZA', 'belleza', 'ropa y calzado', 'ELECTRÓNICA']",Premium Joven,0.9296431287262954,152.55846153846153,705.449,1635949.3199999998,9590.75999999998,130704.87000000001,209254.355,51,92,25,44,49,36,41,44,46,73,0.18706404694923995,0.4073709521457259,0.7301141686422541
204,569,1100.47,2023-06-26,58,{'$oid': '69fd6ef6476e52befdc83b6c'},Dr. Pamela Barreto,Masculino,53,"{'ciudad': 'Puebla', 'estado': 'Puebla'}",44166.77,11653.44,586058,"['Ropa y Calzado', 'deportes']",Estándar,0.26384488055430466,20.379074074074076,586.058,530001.24,32513.329999999994,12753.91,139294.98500000002,44,78,86,2,49,98,98,73,32,81,-0.5485680622709346,0.5371393214147788,0.07331124250570953
205,268,3858.19,2021-08-08,59,{'$oid': '69fd6ef6476e52befdc83a3f'},Patricia Espino Báez,Femenino,49,"{'ciudad': 'Villahermosa', 'estado': 'Tabasco'}",258267.94,77297.39,676838,"['ELECTRÓNICA', 'ROPA Y CALZADO', 'hogar y cocina', 'electrónica']",Estándar,0.29929030567903364,77.1638,676.838,3099215.2800000003,180970.55,81155.58,264501.57,24,85,18,99,92,25,5,47,48,60,0.5169052086436348,0.5761658534743976,-0.21973145141381964
206,1066,9470.44,2020-03-01,70,{'$oid': '69fd6ef6476e52befdc83d5d'},Sr(a). María del Carmen Sierra,Masculino,49,"{'ciudad': 'Oaxaca', 'estado': 'Oaxaka'}",312785.85,205019.75,664728,"['belleza', 'Ropa y Calzado']",Estándar,0.6554615387443559,189.4088,664.728,3753430.1999999997,107766.09999999998,214490.19,289338.525,79,30,12,14,7,95,23,50,61,42,0.9809112070533084,0.2574332351765955,0.32605986991945096
207,1170,343.9,2023-07-11,18,{'$oid': '69fd6ef6476e52befdc83dc5'},Gilberto Virginia Vásquez Véliz,Masculino,36,"{'ciudad': 'Cancn', 'estado': 'Quintana Roo'}",17960.22,5011.0,139684,"['ELECTRÓNICA', 'HOGAR Y COCINA', 'BELLEZA']",Estándar,0.278989957252347,9.294594594594594,139.684,215522.64,12949.220000000001,5354.9,36916.91,59,85,87,41,15,42,69,32,66,5,-0.9310196960527892,-0.2459684807681984,-0.12722330564104323
208,277,4963.73,2022-02-11,20,{'$oid': '69fd6ef6476e52befdc83a48'},Isabela Reynaldo Gallardo,Masculino,72,"{'ciudad': 'Celay', 'estado': 'Guanajuato'}",329933.2,225055.62,45806,"['ROPA Y CALZADO', 'electrónica', 'Ropa y Calzado', 'deportes']",Estándar,0.6821227384126896,67.996301369863,45.806,3959198.4000000004,104877.58000000002,230019.35,174127.80000000002,32,49,51,2,36,13,10,96,38,46,0.6724341314229296,-0.9088824520749768,-0.0757798354083839
209,380,1188.09,2020-08-10,80,{'$oid': '69fd6ef6476e52befdc83aaf'},Sessa Abigail Ríos,Masculino,19,"{'ciudad': 'Monterrey', 'estado': 'Nuevo León'}",248994.11,112179.47,577140,"['Hogar y Cocina', 'BELLEZA', 'HOGAR Y COCINA']",Premium Joven,0.4505288075737713,59.4045,577.14,2987929.32,136814.63999999998,113367.56,239925.055,96,9,39,19,72,56,68,54,43,4,0.5064441105673292,0.36391987806743703,-0.01075671425556074
210,889,6100.76,2022-05-22,39,{'$oid': '69fd6ef6476e52befdc83cac'},Espartaco Rosario Abrego,Prefiere no decir,55,"{'ciudad': 'La Paz', 'estado': 'Baja California Sur'}",17416.43,9520.58,295184,['hogar y cocina'],Estándar,0.5466122154646237,108.94214285714285,295.184,208997.16,7895.85,15621.34,67745.015,88,17,89,80,74,79,12,39,4,14,-0.7951687619605204,-0.07121616683018422,0.17843960633953698
211,702,7752.43,2021-03-02,75,{'$oid': '69fd6ef6476e52befdc83bf1'},Luis Miguel Nazario,No binario,54,"{'ciudad': 'Tijuan', 'estado': 'Baja Californa'}",132968.33,25044.26,671062,['electrónica'],Estándar,0.18834613966995248,140.95327272727272,671.062,1595619.96,107924.06999999999,32796.69,200696.565,52,69,10,89,15,51,10,85,5,93,-0.09985396965360216,0.6519513568651487,-0.11489751100870654
212,284,4434.49,2021-03-20,46,{'$oid': '69fd6ef6476e52befdc83a4f'},Oswaldo Godínez Roque,Masculino,55,"{'ciudad': 'Chetumal', 'estado': 'Quintan Roo'}",339662.74,225310.91,118435,"['Hogar y Cocina', 'Belleza']",Estándar,0.6633351855573397,79.18732142857142,118.435,4075952.88,114351.82999999999,229745.4,193518.37,62,58,94,1,62,50,60,58,58,11,0.7739533067422246,-0.7366245451637936,-0.05294837091373644
213,452,7877.13,2021-11-12,27,{'$oid': '69fd6ef6476e52befdc83af7'},Noelia Alicia Jaime Prado,No binario,27,"{'ciudad': 'Tapachula', 'estado': 'Chiaps '}",21004.32,10242.18,304382,['Hogar y Cocina'],Premium Joven,0.4875993319787559,281.3260714285714,304.382,252051.84,10762.14,18119.31,71378.56,58,57,74,2,18,77,30,61,37,60,-0.7568803120500537,0.003239456789866646,0.14151734792441667
214,1103,2268.19,2020-12-17,71,{'$oid': '69fd6ef6476e52befdc83d82'},Sr(a). Diego Collado,Masculino,45,"{'ciudad': 'Tapachula', 'estado': 'Chiaps'}",233538.8,128876.3,735854,"['DEPORTES', 'HOGAR Y COCINA']",Estándar,0.5518387015831991,49.30847826086956,735.854,2802465.5999999996,104662.49999999999,131144.49,263940.2,52,62,98,27,46,52,24,91,26,22,0.5513526008763232,0.538816079892591,0.2206132103201301
215,158,9026.03,2020-12-18,15,{'$oid': '69fd6ef6476e52befdc839d1'},Bernabé Cornelio Sanabria Almanza,No binario,57,"{'ciudad': 'Aguascalientes', 'estado': 'Aguascalientes'}",319956.82,280566.05,646889,"['deportes', 'ropa y calzado', 'ELECTRÓNICA', 'Hogar y Cocina']",Estándar,0.8768844905869154,155.62120689655174,646.889,3839481.84,39390.77000000002,289592.08,289356.21,12,95,77,2,61,33,69,72,9,5,1.1328059028912254,0.05495041752831148,0.6287734123545827
216,326,4411.24,2020-05-26,62,{'$oid': '69fd6ef6476e52befdc83a79'},Estela Soledad Alba,Prefiere no decir,20,"{'ciudad': 'Zacatecas', 'estado': 'Zacatecas'}",97384.94,1980.54,480727,"['belleza', 'deportes', 'Deportes', 'ROPA Y CALZADO']",Premium Joven,0.020337021956146853,210.05904761904762,480.727,1168619.28,95404.40000000001,6391.78,144837.87,39,52,54,94,43,95,13,83,15,53,-0.4041356990495061,0.45282192481096867,-0.33871388868007346
217,1034,7431.32,2022-07-30,72,{'$oid': '69fd6ef6476e52befdc83d3d'},Caridad Nancy Vera,Femenino,19,"{'ciudad': 'Cancún', 'estado': 'Q Roo'}",87652.99,27169.71,160949,"['Ropa y Calzado', 'DEPORTES', 'electrónica', 'Belleza', 'HOGAR Y COCINA']",Premium Joven,0.3099654676301672,371.566,160.949,1051835.8800000001,60483.280000000006,34601.03,76016.29500000001,2,61,29,51,44,25,9,93,88,12,-0.557627776699716,-0.2194783912334483,-0.23813894862657575
218,810,5934.24,2020-04-04,79,{'$oid': '69fd6ef6476e52befdc83c5d'},Inés Monroy,No binario,48,"{'ciudad': 'Morel', 'estado': 'Michoacán'}",263324.04,234251.53,572739,"['deportes', 'belleza']",Estándar,0.8895907886314193,121.1069387755102,572.739,3159888.4799999995,29072.50999999998,240185.77,246209.82,3,40,41,10,99,58,18,19,88,21,0.7809953354558279,0.010841928576349857,0.6204673465165829
219,959,3474.2,2021-11-06,80,{'$oid': '69fd6ef6476e52befdc83cf2'},Dalia Araceli Magaña Chavarría,Masculino,64,"{'ciudad': 'Colima', 'estado': 'Colima'}",26976.88,18670.39,253793,"['electrónica', 'Deportes', 'hogar y cocina']",Estándar,0.6920629048687295,53.449230769230766,253.793,323722.56,8306.490000000002,22144.59,64247.04000000001,56,38,9,19,66,40,35,69,99,79,-0.7670114548051571,-0.20626823323451934,0.24043273218309885
220,287,3876.07,2020-01-08,39,{'$oid': '69fd6ef6476e52befdc83a52'},Miriam Villalobos Segura,No binario,70,"{'ciudad': 'Chihuaha', 'estado': 'Chihuahua'}",204690.01,23568.81,156556,"['Electrónica', 'ropa y calzado', 'ELECTRÓNICA']",Estándar,0.11514335680887988,54.59253521126761,156.556,2456280.12,181121.2,27444.88,133656.20500000002,81,43,63,80,55,87,95,22,89,24,-0.13678141784347786,-0.23008954700764683,-0.6586611827799412
221,879,6894.58,2022-03-29,59,{'$oid': '69fd6ef6476e52befdc83ca2'},Dr. Karla Paz,Prefiere no decir,74,"{'ciudad': 'Chihuahua', 'estado': 'Chihuahua'}",320307.09,292765.38,183014,['belleza'],Estándar,0.9140118190583322,91.92773333333334,183.014,3843685.08,27541.71000000002,299659.96,196756.34500000003,59,63,77,13,86,38,88,35,26,13,0.858391396457014,-0.813058229288655,0.4224335494547475
222,602,230.27,2020-02-02,17,{'$oid': '69fd6ef6476e52befdc83b8d'},Violeta Hugo Solís,Femenino,54,"{'ciudad': 'Duran', 'estado': 'Durngo'}",185180.61,161271.11,147624,"['ROPA Y CALZADO', 'hogar y cocina', 'belleza']",Estándar,0.8708808072248643,4.186727272727273,147.624,2222167.32,23909.5,161501.37999999998,122115.105,2,19,37,48,79,3,4,10,63,96,0.062004233256856445,-0.6475586828670546,0.3184153511128884
223,49,2730.77,2021-08-05,20,{'$oid': '69fd6ef6476e52befdc83964'},Florencia Paola Tejada,Femenino,73,"{'ciudad': 'La Paz', 'estado': 'Baja California Sur'}",15172.72,2537.15,479834,"['electrónica', 'ropa y calzado', 'Belleza', 'Electrónica']",Estándar,0.16720685500984597,36.902297297297295,479.834,182072.63999999998,12635.57,5267.92,103553.16,2,50,14,56,39,16,41,15,87,26,-0.7663785322607803,0.35588506682206494,0.007124505854504415
224,597,4749.75,2020-01-15,15,{'$oid': '69fd6ef6476e52befdc83b88'},Eugenio Arreola,Femenino,21,"{'ciudad': 'Queretaro', 'estado': 'Queretaro'}",281102.48,186510.37,172622,"['Belleza', 'electrónica']",Premium Joven,0.6634936358667634,215.89772727272728,172.622,3373229.76,94592.10999999999,191260.12,175075.63999999998,92,33,73,72,5,2,26,2,70,40,0.5372021318991183,-0.5529547814082839,0.053809479579886244
225,834,9285.24,2022-12-02,73,{'$oid': '69fd6ef6476e52befdc83c75'},Wilfrido Jonás Elizondo Quesada,Masculino,50,"{'ciudad': 'Puebla', 'estado': 'Puebla'}",225121.2,53606.49,497329,"['Ropa y Calzado', 'Electrónica', 'hogar y cocina', 'ELECTRÓNICA', 'HOGAR Y COCINA']",Estándar,0.23812174010381915,182.0635294117647,497.329,2701454.4000000004,171514.71000000002,62891.729999999996,212026.40000000002,54,13,72,56,57,23,44,22,27,26,0.2516707776115519,0.3319810934714124,-0.3105999866138667
226,195,8329.29,2021-12-28,14,{'$oid': '69fd6ef6476e52befdc839f6'},Sr(a). Emilio Yáñez,Prefiere no decir,59,"{'ciudad': 'Tijuan', 'estado': 'Baja Californa'}",301387.17,251728.59,235668,"['BELLEZA', 'belleza', 'hogar y cocina', 'Deportes', 'ropa y calzado']",Estándar,0.8352304936189101,138.82150000000001,235.668,3616646.04,49658.57999999999,260057.88,197827.185,87,78,39,50,15,98,42,99,54,45,0.7401507748970506,-0.6596680323780408,0.31359308663801316
227,898,5986.27,2021-08-29,21,{'$oid': '69fd6ef6476e52befdc83cb5'},Gabino Laboy,Prefiere no decir,81,"{'ciudad': 'Colima', 'estado': 'Colim'}",330914.08,25923.82,47321,"['ROPA Y CALZADO', 'hogar y cocina', 'belleza']",Estándar,0.07833979642148674,73.00329268292684,47.321,3970968.96,304990.26,31910.09,174921.24000000002,96,97,40,95,91,30,10,83,83,30,0.31598375420163105,-0.4501343801251446,-1.1114033656762425
228,660,7801.92,2022-03-10,43,{'$oid': '69fd6ef6476e52befdc83bc7'},Juan Camila Jaimes Rosario,Femenino,47,"{'ciudad': 'Culiacan', 'estado': 'Sinaloa'}",64238.33,11706.95,384113,"['HOGAR Y COCINA', 'Ropa y Calzado', 'ropa y calzado']",Estándar,0.1822396030593719,162.54,384.113,770859.96,52531.380000000005,19508.870000000003,108941.76500000001,97,62,54,45,16,10,73,12,31,64,-0.5634394931809511,0.2024047873119707,-0.1087059759479315
229,390,1054.01,2023-10-22,15,{'$oid': '69fd6ef6476e52befdc83ab9'},Gilberto Jaime Villarreal Manzanares,Masculino,73,"{'ciudad': 'Torreón', 'estado': 'Coahuila'}",242835.01,57274.31,343463,"['hogar y cocina', 'ropa y calzado', 'belleza', 'HOGAR Y COCINA']",Estándar,0.2358559177446541,14.243378378378377,343.463,2914020.12,185560.7,58328.32,190110.105,1,93,3,89,57,65,1,98,32,73,0.17305312496462877,-0.016565675896344,-0.5182433154390216
230,1192,773.62,2023-09-02,26,{'$oid': '69fd6ef6476e52befdc83ddb'},Jos Rebeca Barela Casanova,Masculino,22,"{'ciudad': 'Torreón', 'estado': 'Coahuila'}",158278.43,18835.27,717419,"['deportes', 'Deportes', 'DEPORTES', 'electrónica', 'Ropa y Calzado']",Estándar,0.11900011264887675,33.635652173913044,717.419,1899341.16,139443.16,19608.89,222623.015,19,43,55,59,82,22,54,62,2,88,0.030568035764645174,0.8415088714897903,-0.23595523042297714
